# t_us_pico,raw,volt
18704033,34840,1.7544
18708035,34072,1.7157
18712033,35064,1.7656
18716038,35912,1.8083
18720035,35656,1.7954
18724030,33784,1.7012
18728035,32904,1.6569
18732032,33816,1.7028
18736034,34600,1.7423
18740032,34200,1.7221
18744037,32551,1.6391
18748034,31895,1.6061
18752030,32679,1.6455
18756033,33704,1.6972
18760031,33288,1.6762
18764032,31703,1.5964
18768035,30775,1.5497
18772032,31799,1.6012
18776037,33256,1.6746
18780031,33080,1.6657
18784035,31751,1.5988
18788030,31239,1.5730
18792034,32007,1.6117
18796032,33128,1.6682
18800033,33128,1.6682
18804035,31687,1.5956
18808029,30839,1.5529
18812031,32119,1.6173
18816033,33608,1.6923
18820033,33480,1.6859
18824033,32199,1.6214
18828033,31719,1.5972
18832031,33128,1.6682
18836034,34344,1.7294
18840033,34344,1.7294
18844032,33240,1.6738
18848030,33224,1.6730
18852035,35592,1.7922
18856030,39129,1.9703
18860034,41738,2.1017
18864033,43594,2.1952
18868031,46027,2.3177
18872037,50284,2.5320
18876034,54189,2.7287
18880036,55725,2.8060
18884034,55245,2.7818
18888029,54461,2.7424
18892037,55421,2.7907
18896032,57822,2.9116
18900030,58990,2.9704
18904030,58446,2.9430
18908035,56733,2.8568
18912034,55613,2.8004
18916035,54797,2.7593
18920030,52844,2.6609
18924032,49131,2.4740
18928031,45451,2.2887
18932036,43914,2.2113
18936032,41962,2.1130
18940031,38297,1.9284
18944034,33240,1.6738
18948031,29367,1.4788
18952032,26886,1.3538
18956035,25958,1.3071
18960035,24117,1.2144
18964031,22197,1.1177
18968036,21285,1.0718
18972035,22229,1.1193
18976034,23205,1.1685
18980033,22709,1.1435
18984031,21205,1.0678
18988036,20485,1.0315
18992035,21493,1.0823
18996035,22757,1.1459
19000034,22437,1.1298
19004038,21173,1.0662
19008037,20356,1.0250
19012034,21125,1.0637
19016030,22853,1.1508
19020033,22085,1.1121
19024030,20436,1.0291
19028030,19620,0.9880
19032035,20404,1.0274
19036034,21733,1.0944
19040032,20933,1.0541
19044030,19444,0.9791
19048033,18660,0.9396
19052036,19428,0.9783
19056037,20805,1.0476
19060036,20436,1.0291
19064034,18852,0.9493
19068030,17652,0.8889
19072036,18660,0.9396
19076032,19892,1.0017
19080034,19508,0.9823
19084035,18244,0.9187
19088036,17508,0.8816
19092032,18580,0.9356
19096034,20276,1.0210
19100033,20308,1.0226
19104033,18868,0.9501
19108033,18564,0.9348
19112030,20116,1.0129
19116037,22085,1.1121
19120028,22389,1.1274
19124034,21765,1.0960
19128035,21733,1.0944
19132034,23573,1.1870
19136032,25894,1.3039
19140037,26454,1.3321
19144033,26022,1.3103
19148031,26374,1.3281
19152032,28342,1.4272
19156030,30631,1.5424
19160035,31223,1.5722
19164033,30487,1.5352
19168036,30183,1.5199
19172033,31895,1.6061
19176031,33528,1.6883
19180035,33992,1.7117
19184032,32743,1.6488
19188030,32391,1.6310
19192037,33944,1.7092
19196035,35320,1.7785
19200034,35096,1.7673
19204034,34056,1.7149
19208029,33064,1.6649
19212033,34392,1.7318
19216034,35800,1.8027
19220036,35624,1.7938
19224034,34568,1.7407
19228034,34168,1.7205
19232036,35288,1.7769
19236030,36344,1.8301
19240034,36456,1.8357
19244029,35112,1.7681
19248037,34584,1.7415
19252030,35352,1.7801
19256036,36200,1.8228
19260034,35272,1.7761
19264035,33464,1.6851
19268037,32423,1.6327
19272030,33208,1.6722
19276031,34296,1.7270
19280034,34072,1.7157
19284030,32535,1.6383
19288034,31879,1.6053
19292033,33032,1.6633
19296035,34488,1.7366
19300032,34072,1.7157
19304033,32503,1.6367
19308037,31751,1.5988
19312032,32968,1.6601
19316034,34120,1.7181
19320036,33864,1.7052
19324029,32343,1.6286
19328035,31767,1.5996
19332037,32808,1.6520
19336030,33944,1.7092
19340036,33480,1.6859
19344031,32151,1.6190
19348034,31591,1.5908
19352034,33032,1.6633
19356028,34024,1.7133
19360035,33896,1.7068
19364030,32295,1.6262
19368033,31559,1.5891
19372034,32535,1.6383
19376036,33992,1.7117
19380032,33640,1.6939
19384032,32295,1.6262
19388037,31751,1.5988
19392032,32776,1.6504
19396029,34024,1.7133
19400034,33688,1.6964
19404030,32343,1.6286
19408033,31655,1.5940
19412037,32663,1.6447
19416036,34168,1.7205
19420033,33544,1.6891
19424033,32263,1.6246
19428035,31719,1.5972
19432032,33032,1.6633
19436037,34200,1.7221
19440035,33768,1.7004
19444033,32359,1.6294
19448033,31959,1.6093
19452031,33080,1.6657
19456034,34488,1.7366
19460032,34040,1.7141
19464036,32743,1.6488
19468028,32055,1.6141
19472034,33112,1.6673
19476030,34408,1.7326
19480032,34040,1.7141
19484035,32535,1.6383
19488037,31911,1.6069
19492035,32936,1.6585
19496034,34328,1.7286
19500034,33928,1.7084
19504029,32663,1.6447
19508036,32135,1.6182
19512032,33240,1.6738
19516030,34872,1.7560
19520031,34104,1.7173
19524036,32679,1.6455
19528034,32023,1.6125
19532033,32888,1.6561
19536031,33880,1.7060
19540033,33256,1.6746
19544035,31383,1.5803
19548035,30199,1.5207
19552034,31207,1.5714
19556036,33352,1.6794
19560033,33736,1.6988
19564036,34008,1.7125
19568037,35816,1.8035
19572031,39577,1.9929
19576033,43818,2.2064
19580035,45002,2.2661
19584034,43978,2.2145
19588031,41146,2.0719
19592032,38937,1.9607
19596034,37001,1.8632
19600035,34392,1.7318
19604034,31079,1.5650
19608034,29559,1.4884
19612032,31063,1.5642
19616037,33224,1.6730
19620035,33576,1.6907
19624031,32023,1.6125
19628031,31463,1.5843
19632030,32567,1.6399
19636037,34056,1.7149
19640030,33432,1.6835
19644029,32039,1.6133
19648038,31383,1.5803
19652030,32599,1.6415
19656031,33992,1.7117
19660029,33704,1.6972
19664034,32471,1.6351
19668030,31655,1.5940
19672030,32695,1.6463
19676034,34040,1.7141
19680036,33304,1.6770
19684033,31831,1.6028
19688033,31495,1.5859
19692032,32679,1.6455
19696032,34040,1.7141
19700033,33784,1.7012
19704035,32199,1.6214
19708033,31591,1.5908
19712033,32647,1.6439
19716030,34264,1.7254
19720030,33992,1.7117
19724030,32503,1.6367
19728032,31879,1.6053
19732031,33016,1.6625
19736031,34360,1.7302
19740036,33896,1.7068
19744038,32503,1.6367
19748033,32039,1.6133
19752033,33384,1.6810
19756036,34792,1.7519
19760030,34792,1.7519
19764035,33496,1.6867
19768031,33368,1.6802
19772035,34552,1.7399
19776036,35640,1.7946
19780034,35320,1.7785
19784030,33928,1.7084
19788035,33336,1.6786
19792038,34744,1.7495
19796029,36136,1.8196
19800032,35816,1.8035
19804035,34568,1.7407
19808036,33848,1.7044
19812030,34920,1.7584
19816033,36024,1.8140
19820031,35544,1.7898
19824035,34008,1.7125
19828036,33304,1.6770
19832031,34056,1.7149
19836037,34936,1.7592
19840034,34168,1.7205
19844032,32679,1.6455
19848031,32183,1.6206
19852035,33192,1.6714
19856031,34184,1.7213
19860034,33432,1.6835
19864034,31975,1.6101
19868035,31511,1.5867
19872031,32151,1.6190
19876032,33400,1.6818
19880034,32808,1.6520
19884034,31575,1.5900
19888036,30839,1.5529
19892030,32375,1.6302
19896031,33480,1.6859
19900030,32888,1.6561
19904034,31319,1.5771
19908033,30743,1.5481
19912032,31847,1.6036
19916036,33256,1.6746
19920035,32792,1.6512
19924031,31591,1.5908
19928029,31255,1.5738
19932034,32391,1.6310
19936033,33448,1.6843
19940036,32936,1.6585
19944037,31527,1.5875
19948031,31127,1.5674
19952035,32103,1.6165
19956036,33656,1.6947
19960034,33080,1.6657
19964035,31655,1.5940
19968035,31351,1.5787
19972034,32311,1.6270
19976032,33736,1.6988
19980030,33224,1.6730
19984034,31607,1.5916
19988030,31239,1.5730
19992035,32471,1.6351
19996034,33688,1.6964
20000030,33144,1.6690
20004030,31687,1.5956
20008033,31207,1.5714
20012031,32391,1.6310
20016032,33592,1.6915
20020037,33304,1.6770
20024031,32119,1.6173
20028031,31303,1.5763
20032033,32087,1.6157
20036034,33304,1.6770
20040035,33240,1.6738
20044029,31959,1.6093
20048036,31415,1.5819
20052032,32888,1.6561
20056033,33624,1.6931
20060030,33256,1.6746
20064028,31911,1.6069
20068031,31735,1.5980
20072035,32455,1.6343
20076031,33544,1.6891
20080037,32984,1.6609
20084032,31623,1.5924
20088033,31463,1.5843
20092034,32776,1.6504
20096028,33656,1.6947
20100029,33432,1.6835
20104030,32087,1.6157
20108031,31399,1.5811
20112034,32391,1.6310
20116034,33640,1.6939
20120037,33496,1.6867
20124030,31927,1.6077
20128034,31463,1.5843
20132032,32679,1.6455
20136034,33960,1.7100
20140036,33384,1.6810
20144031,31959,1.6093
20148035,31431,1.5827
20152031,32551,1.6391
20156036,33768,1.7004
20160036,33736,1.6988
20164035,32359,1.6294
20168036,32167,1.6198
20172033,33576,1.6907
20176032,34824,1.7536
20180034,34056,1.7149
20184031,32663,1.6447
20188032,32471,1.6351
20192037,33496,1.6867
20196031,35000,1.7624
20200031,35272,1.7761
20204033,34216,1.7229
20208032,33320,1.6778
20212033,34696,1.7471
20216031,36104,1.8180
20220034,35768,1.8011
20224031,33864,1.7052
20228032,33048,1.6641
20232031,33704,1.6972
20236037,34280,1.7262
20240031,33336,1.6786
20244036,31575,1.5900
20248033,30727,1.5473
20252030,31751,1.5988
20256029,33480,1.6859
20260035,33016,1.6625
20264035,31463,1.5843
20268031,30775,1.5497
20272032,31687,1.5956
20276032,33064,1.6649
20280034,32455,1.6343
20284032,31271,1.5746
20288036,30695,1.5456
20292031,32135,1.6182
20296034,32920,1.6577
20300032,32407,1.6318
20304030,31415,1.5819
20308035,30647,1.5432
20312032,31879,1.6053
20316031,32776,1.6504
20320029,32359,1.6294
20324032,30919,1.5569
20328037,30487,1.5352
20332038,31799,1.6012
20336036,32840,1.6537
20340031,32503,1.6367
20344030,30183,1.5199
20348033,28967,1.4586
20352035,30151,1.5182
20356036,31719,1.5972
20360032,32343,1.6286
20364034,32071,1.6149
20368037,34312,1.7278
20372037,38377,1.9325
20376034,42170,2.1235
20380032,43850,2.2081
20384036,42762,2.1533
20388034,40713,2.0501
20392036,38857,1.9566
20396035,36808,1.8535
20400036,33704,1.6972
20404031,30791,1.5505
20408031,29351,1.4780
20412035,30231,1.5223
20416029,31927,1.6077
20420037,32007,1.6117
20424035,30519,1.5368
20428038,30135,1.5174
20432032,31335,1.5779
20436035,32407,1.6318
20440029,31799,1.6012
20444032,30247,1.5231
20448036,29735,1.4973
20452029,30871,1.5545
20456032,32119,1.6173
20460031,31703,1.5964
20464030,30439,1.5327
20468035,30119,1.5166
20472032,31319,1.5771
20476031,32567,1.6399
20480032,32263,1.6246
20484032,31047,1.5634
20488034,30615,1.5416
20492032,31863,1.6045
20496031,33048,1.6641
20500034,32087,1.6157
20504032,30967,1.5593
20508036,30663,1.5440
20512031,31735,1.5980
20516034,33080,1.6657
20520034,32359,1.6294
20524034,31079,1.5650
20528037,30615,1.5416
20532035,32071,1.6149
20536028,33336,1.6786
20540033,32936,1.6585
20544030,31735,1.5980
20548032,31351,1.5787
20552034,32776,1.6504
20556031,34120,1.7181
20560030,33496,1.6867
20564032,32247,1.6238
20568032,31911,1.6069
20572031,33560,1.6899
20576036,34584,1.7415
20580029,34392,1.7318
20584032,33080,1.6657
20588031,33032,1.6633
20592033,33864,1.7052
20596035,35144,1.7697
20600032,34968,1.7608
20604028,33544,1.6891
20608036,33080,1.6657
20612031,34312,1.7278
20616031,35160,1.7705
20620036,34408,1.7326
20624034,32936,1.6585
20628037,32039,1.6133
20632031,33048,1.6641
20636030,34376,1.7310
20640034,33208,1.6722
20644034,31687,1.5956
20648036,31239,1.5730
20652035,32776,1.6504
20656034,33688,1.6964
20660034,32792,1.6512
20664034,31335,1.5779
20668032,30663,1.5440
20672036,31751,1.5988
20676031,33032,1.6633
20680034,32247,1.6238
20684031,30999,1.5609
20688034,30535,1.5376
20692035,31735,1.5980
20696030,32984,1.6609
20700030,32135,1.6182
20704030,30967,1.5593
20708032,30615,1.5416
20712031,31911,1.6069
20716034,33288,1.6762
20720033,32567,1.6399
20724032,31127,1.5674
20728031,30567,1.5392
20732034,32135,1.6182
20736035,33448,1.6843
20740032,32567,1.6399
20744036,31159,1.5690
20748035,31015,1.5618
20752029,32231,1.6230
20756033,32952,1.6593
20760036,32663,1.6447
20764036,31639,1.5932
20768033,30983,1.5601
20772030,32327,1.6278
20776035,33976,1.7109
20780033,33832,1.7036
20784036,32439,1.6335
20788035,32247,1.6238
20792036,34088,1.7165
20796036,36072,1.8164
20800034,36824,1.8543
20804033,37481,1.8873
20808035,39369,1.9824
20812034,43914,2.2113
20816034,48475,2.4409
20820032,51100,2.5731
20824032,52316,2.6344
20828035,53020,2.6698
20832033,55325,2.7859
20836034,56381,2.8391
20840037,56141,2.8270
20844032,54893,2.7641
20848030,55341,2.7867
20852033,57582,2.8995
20856034,58734,2.9575
20860033,56845,2.8624
20864033,52972,2.6674
20868030,50364,2.5361
20872037,49260,2.4805
20876030,48139,2.4240
20880030,44714,2.2516
20884030,40857,2.0573
20888034,37593,1.8930
20892032,34600,1.7423
20896033,31687,1.5956
20900032,27686,1.3941
20904035,23653,1.1910
20908033,22005,1.1081
20912031,22581,1.1371
20916029,23733,1.1951
20920033,23253,1.1709
20924036,21813,1.0984
20928035,21349,1.0750
20932037,22341,1.1250
20936033,23189,1.1677
20940030,22613,1.1387
20944036,21221,1.0686
20948032,20517,1.0331
20952030,21973,1.1064
20956037,22773,1.1467
20960031,22389,1.1274
20964029,20709,1.0428
20968034,20773,1.0460
20972036,22021,1.1089
20976033,22933,1.1548
20980032,22245,1.1201
20984029,20340,1.0242
20988033,19716,0.9928
20992035,20853,1.0500
20996034,21605,1.0879
21000032,20853,1.0500
21004038,19236,0.9686
21008034,18628,0.9380
21012031,20244,1.0194
21016033,21109,1.0629
21020030,20180,1.0162
21024030,18324,0.9227
21028030,17796,0.8961
21032036,18884,0.9509
21036033,19972,1.0057
21040036,19460,0.9799
21044035,18180,0.9154
21048029,18436,0.9283
21052030,19828,0.9984
21056035,21173,1.0662
21060035,21061,1.0605
21064031,19956,1.0049
21068029,20228,1.0186
21072030,22261,1.1209
21076030,23925,1.2047
21080036,24069,1.2120
21084031,23493,1.1830
21088037,24085,1.2128
21092037,26726,1.3458
21096033,28646,1.4425
21100032,28839,1.4522
21104036,28054,1.4127
21108030,28598,1.4400
21112033,30503,1.5360
21116035,32247,1.6238
21120033,32215,1.6222
21124035,31287,1.5754
21128033,31399,1.5811
21132037,32968,1.6601
21136031,34296,1.7270
21140030,33544,1.6891
21144032,32199,1.6214
21148036,32007,1.6117
21152034,33592,1.6915
21156032,35368,1.7809
21160035,35016,1.7632
21164031,33592,1.6915
21168031,33016,1.6625
21172033,34072,1.7157
21176035,35256,1.7753
21180034,34744,1.7495
21184036,34152,1.7197
21188036,33976,1.7109
21192035,35592,1.7922
21196035,36376,1.8317
21200027,35832,1.8043
21204036,34680,1.7463
21208031,34632,1.7439
21212033,35880,1.8067
21216034,36760,1.8510
21220032,35928,1.8091
21224036,34088,1.7165
21228033,33160,1.6698
21232035,34056,1.7149
21236029,34984,1.7616
21240033,34088,1.7165
21244035,32551,1.6391
21248035,32327,1.6278
21252036,33240,1.6738
21256032,34408,1.7326
21260029,33896,1.7068
21264031,32583,1.6407
21268037,32055,1.6141
21272037,33432,1.6835
21276035,34216,1.7229
21280032,33624,1.6931
21284032,32391,1.6310
21288031,32231,1.6230
21292034,33528,1.6883
21296033,34648,1.7447
21300033,33896,1.7068
21304033,32215,1.6222
21308031,31991,1.6109
21312035,33352,1.6794
21316037,34520,1.7382
21320033,33816,1.7028
21324031,32263,1.6246
21328031,31751,1.5988
21332032,33384,1.6810
21336030,34200,1.7221
21340035,33512,1.6875
21344036,32423,1.6327
21348035,31735,1.5980
21352035,33000,1.6617
21356033,34440,1.7342
21360029,33336,1.6786
21364033,31991,1.6109
21368036,31271,1.5746
21372034,32631,1.6431
21376031,33928,1.7084
21380034,33368,1.6802
21384034,32103,1.6165
21388035,31831,1.6028
21392031,32872,1.6553
21396034,33912,1.7076
21400032,33480,1.6859
21404036,32295,1.6262
21408033,31623,1.5924
21412037,33016,1.6625
21416035,34040,1.7141
21420034,33320,1.6778
21424028,32039,1.6133
21428034,31687,1.5956
21432033,33016,1.6625
21436032,34376,1.7310
21440030,33704,1.6972
21444034,32167,1.6198
21448037,32007,1.6117
21452035,33272,1.6754
21456034,34488,1.7366
21460032,33816,1.7028
21464029,32391,1.6310
21468036,31911,1.6069
21472037,33512,1.6875
21476035,34728,1.7487
21480035,33832,1.7036
21484037,32519,1.6375
21488036,32039,1.6133
21492037,33128,1.6682
21496031,33416,1.6827
21500034,32199,1.6214
21504031,31175,1.5698
21508034,31399,1.5811
21512032,33704,1.6972
21516030,36568,1.8414
21520032,38729,1.9502
21524034,40137,2.0211
21528033,42154,2.1227
21532035,44794,2.2556
21536034,44970,2.2645
21540034,41402,2.0848
21544033,37577,1.8922
21548037,34008,1.7125
21552037,32743,1.6488
21556029,32439,1.6335
21560034,31191,1.5706
21564030,30295,1.5255
21568036,31079,1.5650
21572031,33128,1.6682
21576036,34536,1.7391
21580029,33816,1.7028
21584032,32359,1.6294
21588033,31783,1.6004
21592032,33032,1.6633
21596033,34024,1.7133
21600030,33400,1.6818
21604035,32343,1.6286
21608031,31927,1.6077
21612031,33128,1.6682
21616031,34152,1.7197
21620031,33448,1.6843
21624035,32295,1.6262
21628036,31863,1.6045
21632032,33128,1.6682
21636033,34440,1.7342
21640031,33832,1.7036
21644035,32279,1.6254
21648032,32135,1.6182
21652033,33464,1.6851
21656031,34392,1.7318
21660031,33592,1.6915
21664036,32311,1.6270
21668031,32167,1.6198
21672031,33800,1.7020
21676036,34392,1.7318
21680031,33912,1.7076
21684031,32311,1.6270
21688033,32247,1.6238
21692031,33640,1.6939
21696031,34968,1.7608
21700034,34280,1.7262
21704036,32487,1.6359
21708035,32407,1.6318
21712035,33960,1.7100
21716032,35272,1.7761
21720032,34760,1.7503
21724035,33624,1.6931
21728030,33464,1.6851
21732033,34792,1.7519
21736031,35960,1.8108
21740038,35544,1.7898
21744030,34360,1.7302
21748033,33960,1.7100
21752034,35080,1.7664
21756033,36264,1.8261
21760035,35400,1.7826
21764028,34072,1.7157
21768033,33560,1.6899
21772032,34888,1.7568
21776034,35800,1.8027
21780035,34888,1.7568
21784036,33272,1.6754
21788035,32792,1.6512
21792029,33880,1.7060
21796037,34536,1.7391
21800035,33576,1.6907
21804033,32055,1.6141
21808036,31783,1.6004
21812033,33096,1.6665
21816034,34296,1.7270
21820029,33544,1.6891
21824037,31959,1.6093
21828029,31783,1.6004
21832034,32808,1.6520
21836035,33448,1.6843
21840031,32519,1.6375
21844036,31287,1.5754
21848034,31191,1.5706
21852030,32279,1.6254
21856030,33272,1.6754
21860036,32503,1.6367
21864033,31287,1.5754
21868034,31111,1.5666
21872033,32471,1.6351
21876037,33240,1.6738
21880033,32808,1.6520
21884028,31815,1.6020
21888035,31607,1.5916
21892034,33096,1.6665
21896033,34168,1.7205
21900033,33528,1.6883
21904029,32711,1.6472
21908031,32167,1.6198
21912037,33688,1.6964
21916031,35592,1.7922
21920035,36360,1.8309
21924028,36824,1.8543
21928031,39033,1.9655
21932032,43322,2.1815
21936033,47691,2.4015
21940035,50108,2.5232
21944032,51228,2.5796
21948033,52828,2.6601
21952034,55581,2.7988
21956034,57309,2.8858
21960036,56749,2.8576
21964035,56557,2.8479
21968035,56637,2.8519
21972035,58462,2.9438
21976033,58686,2.9551
21980033,55357,2.7875
21984036,51420,2.5892
21988033,48747,2.4546
21992029,47611,2.3974
21996033,46571,2.3451
22000033,43594,2.1952
22004034,39577,1.9929
22008033,35880,1.8067
22012035,33352,1.6794
22016034,30903,1.5561
22020033,26710,1.3450
22024031,23045,1.1604
22028037,21429,1.0791
22032036,22389,1.1274
22036036,23269,1.1717
22040036,22357,1.1258
22044032,21205,1.0678
22048031,20356,1.0250
22052032,21477,1.0815
22056030,22645,1.1403
22060035,21829,1.0992
22064033,20164,1.0154
22068037,20036,1.0089
22072029,21477,1.0815
22076032,22565,1.1363
22080033,21621,1.0887
22084031,20853,1.0500
22088036,20404,1.0274
22092032,22005,1.1081
22096036,23077,1.1620
22100031,21765,1.0960
22104032,20180,1.0162
22108033,19860,1.0000
22112030,21733,1.0944
22116032,22901,1.1532
22120028,22581,1.1371
22124036,21061,1.0605
22128033,20485,1.0315
22132033,21621,1.0887
22136036,22581,1.1371
22140035,22069,1.1113
22144034,20436,1.0291
22148031,20276,1.0210
22152033,21013,1.0581
22156036,21413,1.0782
22160029,20036,1.0089
22164031,18436,0.9283
22168030,17796,0.8961
22172029,19380,0.9759
22176033,20757,1.0452
22180029,20581,1.0364
22184030,19780,0.9960
22188033,20260,1.0202
22192035,22325,1.1242
22196035,24053,1.2112
22200036,23973,1.2072
22204034,23333,1.1749
22208032,23893,1.2031
22212031,26294,1.3240
22216033,28198,1.4199
22220035,28470,1.4336
22224030,28134,1.4167
22228031,28198,1.4199
22232031,30167,1.5191
22236031,32119,1.6173
22240035,31559,1.5891
22244031,30903,1.5561
22248033,30631,1.5424
22252036,32071,1.6149
22256033,33256,1.6746
22260033,32727,1.6480
22264036,31399,1.5811
22268031,31431,1.5827
22272036,32824,1.6528
22276036,33848,1.7044
22280033,33160,1.6698
22284033,31735,1.5980
22288035,31767,1.5996
22292035,32856,1.6545
22296037,33720,1.6980
22300035,33032,1.6633
22304031,31799,1.6012
22308033,31495,1.5859
22312034,32711,1.6472
22316030,33912,1.7076
22320031,33096,1.6665
22324032,31815,1.6020
22328036,31671,1.5948
22332036,33064,1.6649
22336035,33848,1.7044
22340035,33128,1.6682
22344035,32247,1.6238
22348033,31623,1.5924
22352036,33064,1.6649
22356036,34184,1.7213
22360034,33640,1.6939
22364033,32263,1.6246
22368036,32183,1.6206
22372032,33320,1.6778
22376036,34072,1.7157
22380032,33368,1.6802
22384032,32087,1.6157
22388031,31959,1.6093
22392030,33448,1.6843
22396036,34456,1.7350
22400034,33848,1.7044
22404037,32343,1.6286
22408035,32295,1.6262
22412032,33704,1.6972
22416032,34504,1.7374
22420031,33848,1.7044
22424036,32551,1.6391
22428029,32535,1.6383
22432035,33816,1.7028
22436031,34520,1.7382
22440035,33960,1.7100
22444033,32535,1.6383
22448036,32311,1.6270
22452033,33720,1.6980
22456033,34536,1.7391
22460034,33816,1.7028
22464032,32503,1.6367
22468032,32519,1.6375
22472035,34024,1.7133
22476036,34824,1.7536
22480035,34280,1.7262
22484030,32824,1.6528
22488033,32695,1.6463
22492036,34216,1.7229
22496030,35048,1.7648
22500034,34216,1.7229
22504035,32679,1.6455
22508031,32423,1.6327
22512035,33960,1.7100
22516031,35192,1.7721
22520031,34264,1.7254
22524035,33144,1.6690
22528033,32856,1.6545
22532037,33960,1.7100
22536031,35064,1.7656
22540035,34104,1.7173
22544031,32727,1.6480
22548031,32503,1.6367
22552034,34072,1.7157
22556037,34776,1.7511
22560033,33912,1.7076
22564036,32391,1.6310
22568030,32279,1.6254
22572036,33848,1.7044
22576031,34648,1.7447
22580032,33928,1.7084
22584034,32631,1.6431
22588035,32615,1.6423
22592031,34328,1.7286
22596036,35128,1.7689
22600037,33960,1.7100
22604035,32711,1.6472
22608030,32792,1.6512
22612032,34408,1.7326
22616033,34920,1.7584
22620034,34136,1.7189
22624035,32551,1.6391
22628034,32375,1.6302
22632031,33848,1.7044
22636031,34824,1.7536
22640032,34040,1.7141
22644032,32824,1.6528
22648033,32599,1.6415
22652032,33608,1.6923
22656035,34680,1.7463
22660033,33768,1.7004
22664035,32599,1.6415
22668035,32391,1.6310
22672032,34088,1.7165
22676034,34696,1.7471
22680032,33800,1.7020
22684032,32391,1.6310
22688035,32439,1.6335
22692032,33848,1.7044
22696033,34744,1.7495
22700033,33944,1.7092
22704036,32519,1.6375
22708033,32327,1.6278
22712032,33896,1.7068
22716033,34632,1.7439
22720035,34104,1.7173
22724030,32551,1.6391
22728033,32407,1.6318
22732033,33944,1.7092
22736036,34760,1.7503
22740035,33928,1.7084
22744035,32808,1.6520
22748031,32471,1.6351
22752031,33864,1.7052
22756032,34696,1.7471
22760036,33768,1.7004
22764029,32247,1.6238
22768036,32215,1.6222
22772030,33800,1.7020
22776030,34328,1.7286
22780030,33544,1.6891
22784030,32279,1.6254
22788036,32055,1.6141
22792033,33784,1.7012
22796029,34600,1.7423
22800033,33768,1.7004
22804032,32359,1.6294
22808036,32423,1.6327
22812030,33512,1.6875
22816036,34312,1.7278
22820035,33784,1.7012
22824033,32439,1.6335
22828032,32359,1.6294
22832029,33688,1.6964
22836032,34760,1.7503
22840032,33912,1.7076
22844031,32263,1.6246
22848036,32103,1.6165
22852038,33880,1.7060
22856037,34360,1.7302
22860033,33368,1.6802
22864031,32295,1.6262
22868033,32071,1.6149
22872031,33512,1.6875
22876031,34488,1.7366
22880035,33320,1.6778
22884033,31959,1.6093
22888035,31927,1.6077
22892031,33384,1.6810
22896037,34264,1.7254
22900032,33656,1.6947
22904030,32263,1.6246
22908031,32103,1.6165
22912031,33416,1.6827
22916035,34328,1.7286
22920034,33624,1.6931
22924031,32391,1.6310
22928031,32151,1.6190
22932029,33720,1.6980
22936032,34552,1.7399
22940033,33544,1.6891
22944034,32135,1.6182
22948031,31895,1.6061
22952029,33256,1.6746
22956034,34296,1.7270
22960036,33480,1.6859
22964038,31943,1.6085
22968030,31991,1.6109
22972034,33384,1.6810
22976035,34312,1.7278
22980031,33320,1.6778
22984031,32343,1.6286
22988037,32007,1.6117
22992033,33496,1.6867
22996034,34312,1.7278
23000033,33400,1.6818
23004035,32295,1.6262
23008034,31815,1.6020
23012031,33256,1.6746
23016029,34360,1.7302
23020034,33304,1.6770
23024035,32119,1.6173
23028035,32055,1.6141
23032031,33512,1.6875
23036032,34600,1.7423
23040030,33912,1.7076
23044031,32391,1.6310
23048032,32663,1.6447
23052033,34200,1.7221
23056037,35528,1.7890
23060036,34536,1.7391
23064033,33256,1.6746
23068030,32904,1.6569
23072034,34392,1.7318
23076032,35640,1.7946
23080030,35000,1.7624
23084037,34056,1.7149
23088033,33864,1.7052
23092033,35320,1.7785
23096034,36280,1.8269
23100037,35720,1.7987
23104035,34312,1.7278
23108035,33992,1.7117
23112030,34952,1.7600
23116030,35240,1.7745
23120034,33768,1.7004
23124034,31847,1.6036
23128038,31463,1.5843
23132037,32599,1.6415
23136034,33448,1.6843
23140032,32423,1.6327
23144032,31143,1.5682
23148030,31079,1.5650
23152032,32423,1.6327
23156035,33560,1.6899
23160033,32663,1.6447
23164035,31495,1.5859
23168036,31319,1.5771
23172035,32263,1.6246
23176032,33128,1.6682
23180037,32167,1.6198
23184033,30871,1.5545
23188030,30903,1.5561
23192031,32471,1.6351
23196037,33144,1.6690
23200032,31943,1.6085
23204035,30439,1.5327
23208029,30215,1.5215
23212034,30791,1.5505
23216032,31287,1.5754
23220030,31255,1.5738
23224033,30615,1.5416
23228034,31927,1.6077
23232036,35976,1.8116
23236030,39353,1.9816
23240035,40921,2.0606
23244030,42490,2.1396
23248034,42986,2.1646
23252030,43322,2.1815
23256036,41498,2.0896
23260035,37113,1.8688
23264033,32567,1.6399
23268031,30679,1.5448
23272035,31207,1.5714
23276036,31335,1.5779
23280033,30711,1.5464
23284037,29863,1.5037
23288036,30407,1.5311
23292030,31799,1.6012
23296036,32471,1.6351
23300037,31303,1.5763
23304032,30023,1.5118
23308031,29895,1.5054
23312031,31175,1.5698
23316030,31991,1.6109
23320036,31111,1.5666
23324033,29751,1.4981
23328034,29783,1.4997
23332036,31367,1.5795
23336037,32311,1.6270
23340036,31751,1.5988
23344034,30455,1.5336
23348036,30103,1.5158
23352030,31527,1.5875
23356036,32503,1.6367
23360036,32071,1.6149
